ObjectId,Country/Region,ISO2,ISO3,Indicator,Technology,Energy_Type,Unit,Source,CTS_Name,CTS_Code,CTS_Full_Descriptor,F2000,F2001,F2002,F2003,F2004,F2005,F2006,F2007,F2008,F2009,F2010,F2011,F2012,F2013,F2014,F2015,F2016,F2017,F2018,F2019,F2020
1081,India,IN,IND,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,73485.371,73293.756,70306.477,65915.65,76057.767,87011.697,105041.957,114798.235,117388.258,108734.854,107175.999,119723.707,128144.59,121003.993,135864.809,130562.423,125211.299,126401.758,131692.931,144594.565,159728.81
1082,India,IN,IND,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,23711.001,24682.772,24734.254,27178.484,28618.926,30955.787,33044.591,33995.84,34687.462,34775.953,35865.05,37633.348,38245.022,39388.459,40620.787,42318.879,42836.425,44735.145,45316.345,45493.845,45978.51
1083,India,IN,IND,Electricity Generation,Nuclear,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,16902,17545.25,19453.75,18987.5,17587.75,17089.25,17693.5,18340.75,16449.5,15854.36,20543.93,27771.44,32431.448,33206.53,34696.228,36429.56,37539.182,38023.432,38212.84,39977.75,45611.25
1084,India,IN,IND,Electricity Installed Capacity,Nuclear,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,2860,2720,2720,2720,2770,3360,3900,4120,4120,4560,4780,4780,4780,4780,5780,5780,5780,6780,6780,6780,6780
1085,India,IN,IND,Electricity Generation,Other non-renewable energy,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,36.926,40.968,59.944,81.255,88.578,112.844,148.028,185.676,237.049,274.769,320.119,290.404,301.249,416.903,579.167,931.616
1086,India,IN,IND,Electricity Installed Capacity,Other non-renewable energy,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,22.99,25.99,39.475,46.485,53.08,68.892,83.295,94.068,104.84,124.425,136.795,138.715,146.39,158.515,165.465,187.678
1087,India,IN,IND,Electricity Generation,Pumped storage,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1153.35,1153.35,1153.35,1153.35,1810.35,2978.4,3270.45,4584.45,4949.4,4949.4,4949.4,4949.4,4949.4,4949.4,4949.4,4949.4,4949.4,4949.4,4949.4,4949.4,4949.4
1088,India,IN,IND,Electricity Installed Capacity,Pumped storage,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1535.6,1685.6,2135.6,2435.6,2435.6,3235.6,3635.6,4085.6,4785.6,4785.6,4785.6,4785.6,4785.6,4785.6,4785.6,4785.6,4785.6,4785.6,4785.6,4785.6,4785.6
1089,India,IN,IND,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1.464,7.472,9.052,10.645,10.544,15.616,12.964,34.512,37.426,46.041,65.082,309.319,974.877,1684.498,3099.7,5979.497,10182.203,18128.32,31063.799,43870.234,54666.197
1090,India,IN,IND,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1.084,5.535,6.705,7.885,7.81,11.567,9.603,25.099,27.723,39.362,65.362,565.815,982.082,1599.327,3772.508,5693.484,9979.021,18251.756,27453.098,35203.408,39385.158
1091,India,IN,IND,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1318.906,1536.854,2205.768,2550.562,3923.078,5561.864,6873.692,9387.048,11835.131,14595.036,16104.034,19528.142,23069.18,24639.953,27235.366,31872.871,36273.128,47669.778,55008.662,62688.878,63522.265
1092,India,IN,IND,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,941,1563,1606,2461,3813,4433.9,6315,7844.52,10242.5,10925,13184,16179,17299.7,18420.4,22465.3,25088.19,28700.44,32848.46,35288.1,37505.18,38558.6
1093,Indonesia,ID,IDN,Electricity Generation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,4278.35,4575.2,4702.1,4801.5,5008.01,5332.5,4903.75,5982.75,6503,6114,7813.921,8669.257,8893.836,9157.518,9199.825,9760.192,10215.24,11745.009,12439.04,12176.5,12381.5
1094,Indonesia,ID,IDN,Electricity Installed Capacity,Bioenergy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,748,753,753,753,753,1076,1106,1107.06,1107.06,1790.06,1911.06,1950.06,1970.06,1701.06,1728.66,1733.835,1775.275,1848.985,1874.975,1883.775,1895.685
1095,Indonesia,ID,IDN,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,78435,83965,92035,97567,103801,110209.8,116797.2,124098,129543.7,136052.3,142873.5,161406.8,177825.7,189663.5,203108.1,209705.2,217969.6,222606.9,235365,247128,238306.9
1096,Indonesia,ID,IDN,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,32562.91,19779.77,17577.06,21166.54,22404.44,22980.4,25118.97,26179.06,26712.76,27067.21,29056.12,34717.46,39732.25,44442.94,46384.57,46161.91,49401.07,52823.98,55147.85,59380.44,62297.05
1097,Indonesia,ID,IDN,Electricity Generation,Geothermal energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,5298,5964,6374,5918,6294,6604,6658,7021,8309,9295,9357,9371,9417,9414,10038,10048,10656,12764,14019,14100,15563
1098,Indonesia,ID,IDN,Electricity Installed Capacity,Geothermal energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,525,785,785,805,820,850,850,980,1052,1189,1189,1226,1336,1343.5,1403.5,1438.3,1533.3,1808.3,1948.3,2130.7,2130.7
1099,Indonesia,ID,IDN,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,10022.74,11666.892,9944.1,9110.101,9686.762,10739.464,9635.782,11302.251,11545.659,11403.633,17489.403,12446.581,12828.494,16960.724,15199.008,13778.429,18726.204,18680.766,21637,21161,24428
1100,Indonesia,ID,IDN,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,4202.106,3115.786,3158.696,3171.785,3203.931,3415.54,3724.13,3699.94,3703.184,3708.054,3741.055,3953.18,4155.965,5177.125,5242.154,5321.907,5665.747,5702.787,5772.65,5976.03,6140.59
1101,Indonesia,ID,IDN,Electricity Generation,Other non-renewable energy,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,15.45,26.5,20.5,18,9.5,3,295,311,10.5,8.5
1102,Indonesia,ID,IDN,Electricity Installed Capacity,Other non-renewable energy,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,13,13,13,18,7.825,7.825,7.825,7.825,7.825,8.225
1103,Indonesia,ID,IDN,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,0.685,1.232,1.883,2.621,2.679,2.786,4.454,11.461,19.203,27.106,29.446,32.586,47.899,64.508,72.392,88.938,104.947,115.316,91,118,176
1104,Indonesia,ID,IDN,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,0.341,0.613,0.937,1.304,1.333,1.386,2.216,5.702,9.504,13.436,14.581,16.989,26.423,38.377,41.648,78.561,88.42,97.503,65.47,155.04,185.33
1105,Indonesia,ID,IDN,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,0.02,0.3,3.7,3.63,4.7,4.6,0.662,1.177,3.7,5.7,5.7,7.7,7.7,7.7
1106,Indonesia,ID,IDN,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,0.1,0.26,1.06,0.34,0.93,0.93,0.63,1.12,1.46,1.46,1.46,143.51,154.31,154.31
1107,"Iran, Islamic Rep. of",IR,IRN,Electricity Generation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,1.698,10.184,21.954,22.558,19.289,46.635,16.339,21.781,24.44,24.44,10.686,22.341
1108,"Iran, Islamic Rep. of",IR,IRN,Electricity Installed Capacity,Bioenergy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,1.86,6.66,6.66,6.66,6.66,10.56,10.56,10.56,10.56,10.56,10.56,10.56
1109,"Iran, Islamic Rep. of",IR,IRN,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,114791,122081,129733,138552,152197,161918,174279,185853,209331,213883,223259,227428,239752,242909,255869,263392,265775,284987,285256,230787,313127
1110,"Iran, Islamic Rep. of",IR,IRN,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,25189,26934,28477,29892,32264,34952,38692,41928,45209,48460,52622,55352,58016,58834,61183,61633,63629,65353,67525,68620,70803
1111,"Iran, Islamic Rep. of",IR,IRN,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,3650,5057,8050,11094,10627,16085,18169,17987,4753,7207,9523,12058,12447,14470,13862,14087,16419,15051.012,15765.098,31003,22007
1112,"Iran, Islamic Rep. of",IR,IRN,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,1999,1999,3028,4420,5012,6043.4,6572,7422,7672,7714,8486,8745,9745,10265,10785,10238,10538,10913,11059,11142.1,11152.7
1113,"Iran, Islamic Rep. of",IR,IRN,Electricity Generation,Nuclear,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,358.951,1857.878,4600.247,4546.362,2949.709,6710.568,7513.664,7329,7148,6937
1114,"Iran, Islamic Rep. of",IR,IRN,Electricity Installed Capacity,Nuclear,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,1020,1020,1020,1020,1020,1020,1020,1020,1020,1020
1115,"Iran, Islamic Rep. of",IR,IRN,Electricity Installed Capacity,Pumped storage,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,,,,,1040,1040,1040,1040,1040,1040
1116,"Iran, Islamic Rep. of",IR,IRN,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,0.008,0.008,0.008,0.008,0.008,0.079,0.132,0.2,0.307,0.673,0.704,0.721,0.703,0.676,1.491,4.981,85.805,221.816,510.473,583.868
1117,"Iran, Islamic Rep. of",IR,IRN,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,0.005,0.005,0.005,0.035,0.035,0.077,0.108,0.11,0.173,0.389,0.448,0.448,0.987,9.378,9.378,43.208,184.478,286.378,345.878,429.768
1118,"Iran, Islamic Rep. of",IR,IRN,Electricity Generation,Wind energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,36.542,33.656,30.281,27.621,46.339,70.902,125.314,140.861,195.751,226.176,208.865,213.521,204.252,211.274,197.72,242.227,264.292,306.258,585.379,634.121,586.835
1119,"Iran, Islamic Rep. of",IR,IRN,Electricity Installed Capacity,Wind energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,11,11,12,16,24.9,37,47,63,63,92,95,98.21,106.13,107.63,148.78,153.44,190.94,259,282,304.92,308.08
1120,Iraq,IQ,IRQ,Electricity Generation,Fossil fuels,Total Non-Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,31289,31633,33214,27907,31802,24333,25733,27556,33295,42837,44142,50100,41626,53665,64837,66122.467,76659,81714,80312,93941,126021.616
1121,Iraq,IQ,IRQ,Electricity Installed Capacity,Fossil fuels,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,4690,4690,4690,4690,5780,7225,7225,7225,10565.5,11870.5,11657.5,14439,14439,24597,23076,28598,29664,24300,25400,25400,27119
1122,Iraq,IQ,IRQ,Electricity Generation,Hydropower (excl. Pumped Storage),Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,611,618,649,433,493,4964,4970,4548,3485,3229.348,4768.348,4142.348,4394.498,4759.135,2933.145,2548.485,3373.582,2178.431,1820.05,4965.612,4965.612
1123,Iraq,IQ,IRQ,Electricity Installed Capacity,Hydropower (excl. Pumped Storage),Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,670,670,360,460,1570,1622,1985,2033,2273,2274.34,2274.34,2274.34,2274.34,2274.34,2274.34,2274.34,2274.34,1557.34,1557.34,1557.34,1557.34
1124,Iraq,IQ,IRQ,Electricity Installed Capacity,Pumped storage,Total Non-Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240
1125,Iraq,IQ,IRQ,Electricity Generation,Solar energy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,,,46.315,57.305,57.305,57.305,57.305,376.545,376.545,376.545
1126,Iraq,IQ,IRQ,Electricity Installed Capacity,Solar energy,Total Renewable,Megawatt (MW),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,,,,,,,,,,,,,,29.5,36.5,36.5,36.5,36.5,37.076,37.076,37.076
1127,Ireland,IE,IRL,Electricity Generation,Bioenergy,Total Renewable,Gigawatt-hours (GWh),"International Renewable Energy Agency (IRENA) (2022), Renewable Energy Statistics 2022, https://pxweb.irena.org/pxweb/en/IRENASTAT. Accessed on 2022-09-28; IMF Staff Calculations.",,,,95,97,82,86,109,130.262,128.433,177.113,217.011,260.223,314.416,336.05,442.796,485.881,540.975,478.587,679.216,735.247,848.341,852.307,936.817
